time_s,speed_rpm,current_A,back_emf_V,T_em_Nm,T_fan_Nm,P_fan_out_W,P_copper_W,P_eddy_W,P_hysteresis_W,P_mec_W,P_in_W,efficiency
0.02090,3531.32,0.00000,0.54766,0.000000,0.002912,1.076989,0.000000,0.004118,0.003125,2.933240,0.000000,0.0000
0.02100,3644.04,14.82609,0.53072,0.021278,0.002735,1.043690,533.527318,0.004386,0.003225,2.936802,44.478282,0.0235
0.02110,3531.34,0.00000,0.54766,0.000000,0.002912,1.077012,0.000000,0.004118,0.003125,2.933281,0.000000,0.0000
0.02120,3644.06,14.82607,0.53072,0.021278,0.002735,1.043711,533.525710,0.004386,0.003225,2.936840,44.478215,0.0235
0.02130,3531.36,0.00000,0.54766,0.000000,0.002912,1.077033,0.000000,0.004119,0.003125,2.933318,0.000000,0.0000
0.02140,3644.08,14.82605,0.53073,0.021278,0.002735,1.043731,533.524244,0.004386,0.003225,2.936876,44.478154,0.0235
0.02150,3531.38,0.00000,0.54767,0.000000,0.002912,1.077052,0.000000,0.004119,0.003125,2.933352,0.000000,0.0000
0.02160,3644.10,14.82603,0.53073,0.021278,0.002735,1.043749,533.522905,0.004386,0.003225,2.936908,44.478098,0.0235
0.02170,3531.40,0.00000,0.54767,0.000000,0.002913,1.077069,0.000000,0.004119,0.003125,2.933382,0.000000,0.0000
0.02180,3644.12,14.82602,0.53073,0.021278,0.002735,1.043765,533.521685,0.004386,0.003225,2.936937,44.478047,0.0235
0.02190,3531.42,0.00000,0.54767,0.000000,0.002913,1.077085,0.000000,0.004119,0.003125,2.933410,0.000000,0.0000
0.02200,3644.13,14.82600,0.53074,0.021278,0.002735,1.043780,533.520571,0.004386,0.003225,2.936964,44.478001,0.0235
0.02210,3531.44,0.00000,0.54768,0.000000,0.002913,1.077099,0.000000,0.004119,0.003125,2.933436,0.000000,0.0000
0.02220,3644.15,14.82599,0.53074,0.021278,0.002735,1.043793,533.519555,0.004386,0.003225,2.936988,44.477959,0.0235
0.02230,3531.45,0.00000,0.54768,0.000000,0.002913,1.077112,0.000000,0.004119,0.003125,2.933459,0.000000,0.0000
0.02240,3644.16,14.82597,0.53074,0.021278,0.002735,1.043806,533.518628,0.004386,0.003225,2.937011,44.477920,0.0235
0.02250,3531.46,0.00000,0.54768,0.000000,0.002913,1.077124,0.000000,0.004119,0.003125,2.933481,0.000000,0.0000
0.02260,3644.17,14.82596,0.53074,0.021278,0.002735,1.043817,533.517783,0.004386,0.003225,2.937031,44.477885,0.0235
0.02270,3531.47,0.00000,0.54768,0.000000,0.002913,1.077135,0.000000,0.004119,0.003125,2.933500,0.000000,0.0000
0.02280,3644.19,14.82595,0.53074,0.021278,0.002735,1.043827,533.517012,0.004386,0.003225,2.937050,44.477853,0.0235
0.02290,3531.49,0.00000,0.54768,0.000000,0.002913,1.077145,0.000000,0.004119,0.003125,2.933518,0.000000,0.0000
0.02300,3644.20,14.82594,0.53075,0.021278,0.002735,1.043836,533.516308,0.004386,0.003225,2.937067,44.477823,0.0235
0.02310,3531.50,0.00000,0.54769,0.000000,0.002913,1.077154,0.000000,0.004119,0.003126,2.933534,0.000000,0.0000
0.02320,3644.21,14.82593,0.53075,0.021278,0.002735,1.043845,533.515666,0.004386,0.003225,2.937082,44.477796,0.0235
0.02330,3531.50,0.00000,0.54769,0.000000,0.002913,1.077163,0.000000,0.004119,0.003126,2.933549,0.000000,0.0000
0.02340,3644.21,14.82592,0.53075,0.021278,0.002735,1.043853,533.515080,0.004386,0.003225,2.937096,44.477772,0.0235
0.02350,3531.51,0.00000,0.54769,0.000000,0.002913,1.077170,0.000000,0.004119,0.003126,2.933562,0.000000,0.0000
0.02360,3644.22,14.82592,0.53075,0.021278,0.002735,1.043860,533.514546,0.004386,0.003225,2.937109,44.477750,0.0235
0.02370,3531.52,0.00000,0.54769,0.000000,0.002913,1.077177,0.000000,0.004119,0.003126,2.933574,0.000000,0.0000
0.02380,3644.23,14.82591,0.53075,0.021278,0.002735,1.043866,533.514059,0.004386,0.003225,2.937121,44.477729,0.0235
0.02390,3531.53,0.00000,0.54769,0.000000,0.002913,1.077183,0.000000,0.004119,0.003126,2.933586,0.000000,0.0000
0.02400,3644.24,14.82590,0.53075,0.021278,0.002735,1.043872,533.513614,0.004386,0.003225,2.937132,44.477711,0.0235
0.02410,3531.53,0.00000,0.54769,0.000000,0.002913,1.077189,0.000000,0.004119,0.003126,2.933596,0.000000,0.0000
0.02420,3644.24,14.82590,0.53075,0.021278,0.002735,1.043878,533.513209,0.004386,0.003225,2.937141,44.477694,0.0235
0.02430,3531.54,0.00000,0.54769,0.000000,0.002913,1.077194,0.000000,0.004119,0.003126,2.933605,0.000000,0.0000
0.02440,3644.25,14.82589,0.53075,0.021278,0.002735,1.043882,533.512838,0.004386,0.003225,2.937150,44.477679,0.0235
0.02450,3531.54,0.00000,0.54769,0.000000,0.002913,1.077199,0.000000,0.004119,0.003126,2.933614,0.000000,0.0000
0.02460,3644.25,14.82589,0.53075,0.021278,0.002735,1.043887,533.512501,0.004386,0.003225,2.937158,44.477665,0.0235
0.02470,3531.55,0.00000,0.54769,0.000000,0.002913,1.077204,0.000000,0.004119,0.003126,2.933621,0.000000,0.0000
0.02480,3644.26,14.82588,0.53076,0.021278,0.002735,1.043891,533.512193,0.004386,0.003225,2.937166,44.477652,0.0235
0.02490,3531.55,0.00000,0.54769,0.000000,0.002913,1.077208,0.000000,0.004119,0.003126,2.933629,0.000000,0.0000
0.02500,3644.26,14.82588,0.53076,0.021278,0.002735,1.043895,533.511912,0.004386,0.003225,2.937173,44.477640,0.0235
0.02510,3531.56,0.00000,0.54769,0.000000,0.002913,1.077211,0.000000,0.004119,0.003126,2.933635,0.000000,0.0000
0.02520,3644.26,14.82588,0.53076,0.021278,0.002735,1.043898,533.511656,0.004386,0.003225,2.937179,44.477629,0.0235
0.02530,3531.56,0.00000,0.54770,0.000000,0.002913,1.077215,0.000000,0.004119,0.003126,2.933641,0.000000,0.0000
0.02540,3644.27,14.82587,0.53076,0.021278,0.002735,1.043901,533.511422,0.004386,0.003225,2.937184,44.477620,0.0235
0.02550,3531.56,0.00000,0.54770,0.000000,0.002913,1.077218,0.000000,0.004119,0.003126,2.933646,0.000000,0.0000
0.02560,3644.27,14.82587,0.53076,0.021278,0.002735,1.043904,533.511209,0.004386,0.003225,2.937189,44.477611,0.0235
0.02570,3531.57,0.00000,0.54770,0.000000,0.002913,1.077220,0.000000,0.004119,0.003126,2.933651,0.000000,0.0000
0.02580,3644.27,14.82587,0.53076,0.021278,0.002735,1.043907,533.511014,0.004386,0.003225,2.937194,44.477603,0.0235
0.02590,3531.57,0.00000,0.54770,0.000000,0.002913,1.077223,0.000000,0.004119,0.003126,2.933656,0.000000,0.0000
0.02600,3644.28,14.82587,0.53076,0.021278,0.002735,1.043909,533.510837,0.004386,0.003225,2.937198,44.477595,0.0235
0.02610,3531.57,0.00000,0.54770,0.000000,0.002913,1.077225,0.000000,0.004119,0.003126,2.933660,0.000000,0.0000
0.02620,3644.28,14.82586,0.53076,0.021277,0.002735,1.043911,533.510675,0.004386,0.003225,2.937202,44.477588,0.0235
0.02630,3531.57,0.00000,0.54770,0.000000,0.002913,1.077227,0.000000,0.004119,0.003126,2.933663,0.000000,0.0000
0.02640,3644.28,14.82586,0.53076,0.021277,0.002735,1.043913,533.510527,0.004386,0.003225,2.937206,44.477582,0.0235
0.02650,3531.58,0.00000,0.54770,0.000000,0.002913,1.077229,0.000000,0.004119,0.003126,2.933667,0.000000,0.0000
0.02660,3644.28,14.82586,0.53076,0.021277,0.002735,1.043915,533.510392,0.004386,0.003225,2.937209,44.477577,0.0235
0.02670,3531.58,0.00000,0.54770,0.000000,0.002913,1.077231,0.000000,0.004119,0.003126,2.933670,0.000000,0.0000
0.02680,3644.28,14.82586,0.53076,0.021277,0.002735,1.043917,533.510269,0.004386,0.003225,2.937212,44.477571,0.0235
0.02690,3531.58,0.00000,0.54770,0.000000,0.002913,1.077232,0.000000,0.004119,0.003126,2.933673,0.000000,0.0000
0.02700,3644.29,14.82586,0.53076,0.021277,0.002735,1.043918,533.510157,0.004386,0.003225,2.937215,44.477567,0.0235
0.02710,3531.58,0.00000,0.54770,0.000000,0.002913,1.077234,0.000000,0.004119,0.003126,2.933675,0.000000,0.0000
0.02720,3644.29,14.82585,0.53076,0.021277,0.002735,1.043919,533.510055,0.004386,0.003225,2.937217,44.477563,0.0235
0.02730,3531.58,0.00000,0.54770,0.000000,0.002913,1.077235,0.000000,0.004119,0.003126,2.933678,0.000000,0.0000
0.02740,3644.29,14.82585,0.53076,0.021277,0.002735,1.043921,533.509961,0.004386,0.003225,2.937219,44.477559,0.0235
0.02750,3531.58,0.00000,0.54770,0.000000,0.002913,1.077236,0.000000,0.004119,0.003126,2.933680,0.000000,0.0000
0.02760,3644.29,14.82585,0.53076,0.021277,0.002735,1.043922,533.509876,0.004386,0.003225,2.937222,44.477555,0.0235
0.02770,3531.59,0.00000,0.54770,0.000000,0.002913,1.077238,0.000000,0.004119,0.003126,2.933682,0.000000,0.0000
0.02780,3644.29,14.82585,0.53076,0.021277,0.002735,1.043923,533.509798,0.004386,0.003225,2.937223,44.477552,0.0235
0.02790,3531.59,0.00000,0.54770,0.000000,0.002913,1.077239,0.000000,0.004119,0.003126,2.933684,0.000000,0.0000
0.02800,3644.29,14.82585,0.53076,0.021277,0.002735,1.043924,533.509728,0.004386,0.003225,2.937225,44.477549,0.0235
0.02810,3531.59,0.00000,0.54770,0.000000,0.002913,1.077239,0.000000,0.004119,0.003126,2.933685,0.000000,0.0000
0.02820,3644.29,14.82585,0.53076,0.021277,0.002735,1.043925,533.509663,0.004386,0.003225,2.937227,44.477546,0.0235
0.02830,3531.59,0.00000,0.54770,0.000000,0.002913,1.077240,0.000000,0.004119,0.003126,2.933687,0.000000,0.0000
0.02840,3644.29,14.82585,0.53076,0.021277,0.002735,1.043925,533.509604,0.004386,0.003225,2.937228,44.477544,0.0235
0.02850,3531.59,0.00000,0.54770,0.000000,0.002913,1.077241,0.000000,0.004119,0.003126,2.933688,0.000000,0.0000
0.02860,3644.29,14.82585,0.53076,0.021277,0.002735,1.043926,533.509550,0.004386,0.003225,2.937229,44.477542,0.0235
0.02870,3531.59,0.00000,0.54770,0.000000,0.002913,1.077242,0.000000,0.004119,0.003126,2.933689,0.000000,0.0000
0.02880,3644.30,14.82585,0.53076,0.021277,0.002735,1.043927,533.509501,0.004386,0.003225,2.937231,44.477539,0.0235
0.02890,3531.59,0.00000,0.54770,0.000000,0.002913,1.077242,0.000000,0.004119,0.003126,2.933690,0.000000,0.0000
0.02900,3644.30,14.82585,0.53076,0.021277,0.002735,1.043927,533.509456,0.004386,0.003225,2.937232,44.477538,0.0235
0.02910,3531.59,0.00000,0.54770,0.000000,0.002913,1.077243,0.000000,0.004119,0.003126,2.933691,0.000000,0.0000
0.02920,3644.30,14.82585,0.53076,0.021277,0.002735,1.043928,533.509415,0.004386,0.003225,2.937233,44.477536,0.0235
0.02930,3531.59,0.00000,0.54770,0.000000,0.002913,1.077243,0.000000,0.004119,0.003126,2.933692,0.000000,0.0000
0.02940,3644.30,14.82584,0.53076,0.021277,0.002735,1.043928,533.509378,0.004386,0.003225,2.937234,44.477534,0.0235
0.02950,3531.59,0.00000,0.54770,0.000000,0.002913,1.077244,0.000000,0.004119,0.003126,2.933693,0.000000,0.0000
0.02960,3644.30,14.82584,0.53076,0.021277,0.002735,1.043929,533.509344,0.004386,0.003225,2.937234,44.477533,0.0235
0.02970,3531.59,0.00000,0.54770,0.000000,0.002913,1.077244,0.000000,0.004119,0.003126,2.933694,0.000000,0.0000
0.02980,3644.30,14.82584,0.53076,0.021277,0.002735,1.043929,533.509313,0.004386,0.003225,2.937235,44.477532,0.0235
0.02990,3531.59,0.00000,0.54770,0.000000,0.002913,1.077245,0.000000,0.004119,0.003126,2.933695,0.000000,0.0000
0.03000,3644.30,14.82584,0.53076,0.021277,0.002735,1.043930,533.509285,0.004386,0.003225,2.937236,44.477530,0.0235
0.03010,3531.59,0.00000,0.54770,0.000000,0.002913,1.077245,0.000000,0.004119,0.003126,2.933695,0.000000,0.0000
0.03020,3644.30,14.82584,0.53076,0.021277,0.002735,1.043930,533.509259,0.004386,0.003225,2.937236,44.477529,0.0235
0.03030,3531.59,0.00000,0.54770,0.000000,0.002913,1.077246,0.000000,0.004119,0.003126,2.933696,0.000000,0.0000
0.03040,3644.30,14.82584,0.53076,0.021277,0.002735,1.043930,533.509236,0.004386,0.003225,2.937237,44.477528,0.0235
0.03050,3531.59,0.00000,0.54770,0.000000,0.002913,1.077246,0.000000,0.004119,0.003126,2.933696,0.000000,0.0000
0.03060,3644.30,14.82584,0.53076,0.021277,0.002735,1.043931,533.509214,0.004386,0.003225,2.937237,44.477527,0.0235
0.03070,3531.59,0.00000,0.54770,0.000000,0.002913,1.077246,0.000000,0.004119,0.003126,2.933697,0.000000,0.0000
0.03080,3644.30,14.82584,0.53076,0.021277,0.002735,1.043931,533.509194,0.004386,0.003225,2.937238,44.477527,0.0235
0.03090,3531.60,0.00000,0.54770,0.000000,0.002913,1.077246,0.000000,0.004119,0.003126,2.933697,0.000000,0.0000
0.03100,3644.30,14.82584,0.53076,0.021277,0.002735,1.043931,533.509177,0.004386,0.003225,2.937238,44.477526,0.0235
0.03110,3531.60,0.00000,0.54770,0.000000,0.002913,1.077247,0.000000,0.004119,0.003126,2.933698,0.000000,0.0000
0.03120,3644.30,14.82584,0.53076,0.021277,0.002735,1.043931,533.509160,0.004386,0.003225,2.937239,44.477525,0.0235
0.03130,3531.60,0.00000,0.54770,0.000000,0.002913,1.077247,0.000000,0.004119,0.003126,2.933698,0.000000,0.0000
0.03140,3644.30,14.82584,0.53076,0.021277,0.002735,1.043932,533.509145,0.004386,0.003225,2.937239,44.477525,0.0235
0.03150,3531.60,0.00000,0.54770,0.000000,0.002913,1.077247,0.000000,0.004119,0.003126,2.933699,0.000000,0.0000
0.03160,3644.30,14.82584,0.53076,0.021277,0.002735,1.043932,533.509132,0.004386,0.003225,2.937239,44.477524,0.0235
0.03170,3531.60,0.00000,0.54770,0.000000,0.002913,1.077247,0.000000,0.004119,0.003126,2.933699,0.000000,0.0000
0.03180,3644.30,14.82584,0.53076,0.021277,0.002735,1.043932,533.509119,0.004386,0.003225,2.937240,44.477524,0.0235
0.03190,3531.60,0.00000,0.54770,0.000000,0.002913,1.077247,0.000000,0.004119,0.003126,2.933699,0.000000,0.0000
0.03200,3644.30,14.82584,0.53076,0.021277,0.002735,1.043932,533.509108,0.004386,0.003225,2.937240,44.477523,0.0235
0.03210,3531.60,0.00000,0.54770,0.000000,0.002913,1.077247,0.000000,0.004119,0.003126,2.933699,0.000000,0.0000
0.03220,3644.30,14.82584,0.53076,0.021277,0.002735,1.043932,533.509098,0.004386,0.003225,2.937240,44.477523,0.0235
0.03230,3531.60,0.00000,0.54770,0.000000,0.002913,1.077248,0.000000,0.004119,0.003126,2.933700,0.000000,0.0000
0.03240,3644.30,14.82584,0.53076,0.021277,0.002735,1.043932,533.509088,0.004386,0.003225,2.937241,44.477522,0.0235
0.03250,3531.60,0.00000,0.54770,0.000000,0.002913,1.077248,0.000000,0.004119,0.003126,2.933700,0.000000,0.0000
0.03260,3644.30,14.82584,0.53076,0.021277,0.002735,1.043932,533.509080,0.004386,0.003225,2.937241,44.477522,0.0235
0.03270,3531.60,0.00000,0.54770,0.000000,0.002913,1.077248,0.000000,0.004119,0.003126,2.933700,0.000000,0.0000
0.03280,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509072,0.004386,0.003225,2.937241,44.477522,0.0235
0.03290,3531.60,0.00000,0.54770,0.000000,0.002913,1.077248,0.000000,0.004119,0.003126,2.933700,0.000000,0.0000
0.03300,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509065,0.004386,0.003225,2.937241,44.477521,0.0235
0.03310,3531.60,0.00000,0.54770,0.000000,0.002913,1.077248,0.000000,0.004119,0.003126,2.933700,0.000000,0.0000
0.03320,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509058,0.004386,0.003225,2.937241,44.477521,0.0235
0.03330,3531.60,0.00000,0.54770,0.000000,0.002913,1.077248,0.000000,0.004119,0.003126,2.933701,0.000000,0.0000
0.03340,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509052,0.004386,0.003225,2.937241,44.477521,0.0235
0.03350,3531.60,0.00000,0.54770,0.000000,0.002913,1.077248,0.000000,0.004119,0.003126,2.933701,0.000000,0.0000
0.03360,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509047,0.004386,0.003225,2.937241,44.477521,0.0235
0.03370,3531.60,0.00000,0.54770,0.000000,0.002913,1.077248,0.000000,0.004119,0.003126,2.933701,0.000000,0.0000
0.03380,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509042,0.004386,0.003225,2.937242,44.477520,0.0235
0.03390,3531.60,0.00000,0.54770,0.000000,0.002913,1.077248,0.000000,0.004119,0.003126,2.933701,0.000000,0.0000
0.03400,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509038,0.004386,0.003225,2.937242,44.477520,0.0235
0.03410,3531.60,0.00000,0.54770,0.000000,0.002913,1.077248,0.000000,0.004119,0.003126,2.933701,0.000000,0.0000
0.03420,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509033,0.004386,0.003225,2.937242,44.477520,0.0235
0.03430,3531.60,0.00000,0.54770,0.000000,0.002913,1.077248,0.000000,0.004119,0.003126,2.933701,0.000000,0.0000
0.03440,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509030,0.004386,0.003225,2.937242,44.477520,0.0235
0.03450,3531.60,0.00000,0.54770,0.000000,0.002913,1.077248,0.000000,0.004119,0.003126,2.933701,0.000000,0.0000
0.03460,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509026,0.004386,0.003225,2.937242,44.477520,0.0235
0.03470,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933701,0.000000,0.0000
0.03480,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509023,0.004386,0.003225,2.937242,44.477520,0.0235
0.03490,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933701,0.000000,0.0000
0.03500,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509020,0.004386,0.003225,2.937242,44.477519,0.0235
0.03510,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933701,0.000000,0.0000
0.03520,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509018,0.004386,0.003225,2.937242,44.477519,0.0235
0.03530,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03540,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509015,0.004386,0.003225,2.937242,44.477519,0.0235
0.03550,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03560,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509013,0.004386,0.003225,2.937242,44.477519,0.0235
0.03570,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03580,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509011,0.004386,0.003225,2.937242,44.477519,0.0235
0.03590,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03600,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509009,0.004386,0.003225,2.937242,44.477519,0.0235
0.03610,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03620,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509008,0.004386,0.003225,2.937242,44.477519,0.0235
0.03630,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03640,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509006,0.004386,0.003225,2.937242,44.477519,0.0235
0.03650,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03660,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509005,0.004386,0.003225,2.937243,44.477519,0.0235
0.03670,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03680,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509004,0.004386,0.003225,2.937243,44.477519,0.0235
0.03690,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03700,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509002,0.004386,0.003225,2.937243,44.477519,0.0235
0.03710,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03720,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509001,0.004386,0.003225,2.937243,44.477519,0.0235
0.03730,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03740,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509000,0.004386,0.003225,2.937243,44.477519,0.0235
0.03750,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03760,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.509000,0.004386,0.003225,2.937243,44.477519,0.0235
0.03770,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03780,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.508999,0.004386,0.003225,2.937243,44.477519,0.0235
0.03790,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03800,3644.30,14.82584,0.53076,0.021277,0.002735,1.043933,533.508998,0.004386,0.003225,2.937243,44.477518,0.0235
0.03810,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03820,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508997,0.004386,0.003225,2.937243,44.477518,0.0235
0.03830,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03840,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508997,0.004386,0.003225,2.937243,44.477518,0.0235
0.03850,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03860,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508996,0.004386,0.003225,2.937243,44.477518,0.0235
0.03870,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03880,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508996,0.004386,0.003225,2.937243,44.477518,0.0235
0.03890,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03900,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508995,0.004386,0.003225,2.937243,44.477518,0.0235
0.03910,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
0.03920,3644.30,14.82584,0.53076,0.021277,0.002735,1.043934,533.508995,0.004386,0.003225,2.937243,44.477518,0.0235
0.03930,3531.60,0.00000,0.54770,0.000000,0.002913,1.077249,0.000000,0.004119,0.003126,2.933702,0.000000,0.0000
